id,tajik,farsi
637,, حداقل صد هزار سرباز خارجی تحت رهبری ناتو و آمریکا در افغانستان مستقر هستند که از این جمله ، حداقل هفتاد و چهار هزار آن آمریکایی و سه هزار و سصد تن دیگر فرانسوی هستند  .
638,, مقامات فرانسوی در مورد واقعه کشته شدن یک نظامی این کشور در افغانستان که روز گذشته روی داد ، گفته‌اند که ستون خودروهای حامل یک واحد فرانسوی در منطقه محمد راقی ، در فاصله میان ولسوالی تگاب و پایگاه نظامی بگرام مورد حمله قرار گرفت  .
639,, در این حمله دو سرباز دیگر فرانسوی نیز زخمی شدند  .
640,, براساس آماری که خبرگزاری فرانسه منتشر کرده آمار سربازان فرانسوی که از سال 2001 تا کنون در افغانستان کشته شده‌اند ، به 39 نفر می‌رسد  .
641,,گوشواره الماس متعلق به دیه گو مارادونا ، ستاره فوتبال آرژانتین ، در یک حراجی در ایتالیا چهار برابر قیمت واقعی به فروش رسیده است  .
642,, این گوشواره که به‌وسیله پلیس ایتالیا ضبط شده‌بود ، به قیمت 25 هزار یورو به فروش رسید  .
643,, خریدار این گوشواره می‌گوید از پولی که برای مالکیت آن پرداخته رضایت دارد  .
644,, پول به دست آمده از این حراج قرار است برای پرداخت بخشی از بدهی مالیاتی 37 میلیون یورویی مارادونا هزینه شود  .
645,, بدهی مالیاتی مارادونا به دولت ایتالیا به دوران حضور او در تیم ناپل در قاصله سال‌های 1984 تا 1991 مربوط است  .
646,, سال گذشته که مارادونا برای کاهش وزن به درمانگاهی در ایتالیا مراجعه کرده‌بود ، گوشواره او به‌وسیله پلیس توقیف شد  .
647,, پیش تر دو ساعت رولکس او توقیف شده‌بود  .
648,, از آنجایی که حکم تعقیب مارادونا مشمول مرور زمان‌شده‌، پلیس ایتالیا نمی‌تواند او را بازداشت کند  .
649,, اوج درخشش مارادونا در جهان فوتبال به حضور او در تیم ملی آرژانتین در جام جهانی سال 1986 مربوط است  .
650,, آرژانتین در آن سال در رده دوم فوتبال جهان ایستاد  .
651,, او در اکتبر 2008 به عنوان سرمربی تیم ملی آرژانتین انتخاب شد و پس از دو شکست در برابر بولیوی و برزیل ، توانست تیم کشورش را با دو پیروزی روانه جام جهانی در آفریقای جنوبی کند  .
652,, مارادونا همچنین به علت بدخلقی با روزنامه نگاران به مدت دو ماه از شرکت در مسابقات محروم‌شده‌است  .
653,, این محرومیت این هفته پایان می‌یابد  .
654,, آرژانتین که در گروه ب جام جهانی فوتبال قرار دارد ، در برابر تیم‌های یونان ، نیجریه و کره جنوبی بازی خواهد کرد  .
655,,فیلم سینمایی اواتار رکورد فروش فیلم تایتانیک را شکست و به عنوان پرفروش‌ترین فیلم تاریخ سینما ثبت شد  .
656,, فیلم اواتار با فروش بیش از یک میلیارد و 860 میلیون دلار از فیلم تایتانیک پیشی گرفت  .
657,, هر دو فیلم را جیمز کامرون کارگردانی کرده است  .
658,, جیمز کامرون برای فراهم شدن امکانات فنی فیلم اواتار ده سال منتظر ماند ، اما سرانجام فیلمی عرضه کرد که موفقیتی خیره‌کننده به همراه آورد  .
659,, به ویژه دو عامل موفقیت اواتار را تضمین کرد : یکی بالا رفتن قیمت بلیط سینما در آمریکا ، و دیگر قیمت اضافی برای عینک‌های سه بعدی  .
660,, فیلم‌های پرفروش تاریخ سینما در یازده سال گذشته تایتانیک ( محصول 1997 ) پرفروش‌ترین فیلم سینما‌بود ، با بیش از یک میلیارد و 800 میلیون دلار  .
661,," در مقام بعدی سومین قسمت فیلم "" ارباب حلقه‌ها "" به نام "" بازگشت شاه "" قرار دارد ، با حدود یک میلیارد و 120 میلیون دلار  ."
662,," مقام چهارم به دومین ورسیون از فیلم "" دزدان دریایی کارائیب "" تعلق دارد با بازی جانی دپ  ."
663,, این فیلم بیش از یک میلیارد دلار در سراسر جهان فروش داشت  .
664,," در جایگاه پنجم فیلم "" شوالیه تاریکی "" قرار دارد ، با بازی بهت‌انگیز هیث لجر در نقش جوکر  ."
665,, این ورسیون تازه‌ی بتمن به کارگردانی کریستوفر نولان در سال 2008 حدود یک میلیارد دلار فروش داشت  .
666,," مقام ششم از آن اولین کتاب از مجموعه هری پاتر است به نام "" سنگ جادو "" ."
