id,tajik,farsi
760,"Танишҳо дар поёни ҳафта бо ҳамла бо бумби оташзо ба дафтари як рӯзнома дар Ҳомбург, ки чанд корикотури ҷанҷолӣ аз паёмбари исломро бозчоп кард, ташдид шуд.", تنش‌ها در پایان هفته با حمله با بمب آتش زا به دفتر یک روزنامه در هامبورگ که چند کاریکاتور جنجالی از پیامبر اسلام را بازچاپ کرد تشدید شد  .
761, Он корикотурҳоро қаблан Шорлӣ Ебду дар соли 2006 чоп карда буд., آن کاریکاتورها را قبلا شارلی ابدو در سال 2006 چاپ کرده‌بود  .
762,"Чаҳоршанбеи гузашта мардони мусаллаҳ ба дафтари Шорлӣ Ебду ҳамла карданд ва 12 нафар, аз ҷумла баъзе корикотуристҳо ва аъзои ҳайъати таҳририяи онро ба қатл расонд.", چهارشنبه گذشته مردان مسلح به دفتر شارلی ابدو حمله کردند و 12 نفر از جمله بعضی کاریکاتوریست‌ها و اعضای هیات تحریریه آن را به قتل رساند  .
763,"Дар пайи он ҳамла, муҳоҷимон фарёд мекашиданд, ки ""Интиқоми ҳазрати Муҳаммадро мегиранд""."," در پی آن حمله ، مهاجمان فریاد می‌کشیدند که "" انتقام حضرت محمد را می‌گیرند  ."
764,"Дар ҳоле ки сармоягузорон ба тамоюли Бонки марказии Урупо ба афзоиши барномаҳои муҳаррики иқтисодӣ чашм дӯхтаанд, нархи юру дар муқобили дулор ба пойинтарин мизони худ дар 9 соли гузашта расид.",در حالی که سرمایه‌گذاران به تمایل بانک مرکزی اروپا به افزایش برنامه‌های محرک اقتصادی چشم دوخته‌اند ، نرخ یورو در مقابل دلار به پایین ترین میزان خود در 9 سال گذشته رسید  .
765,"Имрӯз 5 январ (15 дай) нархи баробарии юру бо коҳиши 1,2 дарсадӣ ба 1,1864 дулор расид, ки пойинтарин ҳад аз марти 2006 то кунун аст.", امروز 5 ژانویه ( 15 دی ) نرخ برابری یورو با کاهش 1.2 درصدی به 1.1864 دلار رسید که پایین‌ترین حد از مارس 2006 تاکنون است  .
766,"Коҳиши нархи юру пас аз он сурат гирифт, ки Морию Дрогӣ, раиси Бонки марказии Урупо дар изҳороти ҷадиди худ ба афзоиши муҳаррикҳои иқтисодӣ дар ҳавзаи юру ишора кард.", کاهش نرخ یورو پس از آن صورت گرفت که ماریو دراگی ، رئیس بانک مرکزی اروپا در اظهارات جدید خود به افزایش محرک‌های اقتصادی در حوزه یورو اشاره کرد  .
767,"Бар асоси изҳороти ӯ интизор меравад дар тӯли сеи моҳи аввали соли 2015 Бонки марказии Урупои пули бештаре вориди бозор кунад, тақозоро афзоиш диҳад ва хариди авроқи қарзаи давлатиро шуруъ кунад.", بر اساس اظهارات او ، انتظار می‌رود در طول سه ماه اول سال 2015 ، بانک مرکزی اروپا پول بیشتری وارد بازار کند ، تقاضا را افزایش دهد و خرید اوراق قرضه دولتی را شروع کند  .
768,Ошуфтагии сиёсӣ дар Юнон низ нархи юруро таҳти таъсир қарор додааст., آشفتگی سیاسی در یونان نیز ، نرخ یورو را تحت تاثیر قرار داده است  .
769," Баргузории интихоботи саросарӣ дар Юнон, ки қарор аст 25 январ сурат гирад, мумкин аст ба пирӯзии ҳизби чапгарои Сиризо, ки мухолифи сарсахти сиёсатҳои риёзатӣ аст, бианҷомад.", برگزاری انتخابات سراسری در یونان که قرار است 25 ژانویه صورت گیرد ، ممکن است به پیروزی حزب چپ گرای سیریزا که مخالف سرسخت سیاست‌های ریاضتی است بیانجامد  .
770,"Олексис Тсипрос, раҳбари ҷавони ин ҳизб муътақид аст буҳрони молии Юнон натиҷаи сиёсатҳои таҳмилии вомдиҳандагони байналмилалӣ аст на юнониҳо.", آلکسیس سیپراس رهبر جوان این حزب معتقد است بحران مالی یونان نتیجه سیاست‌های تحمیلی وام‌دهندگان بین‌المللی است نه یونانی‌ها  .
771,"Сиризо мехоҳад дар сурати пирӯзӣ дар интихоботи зудҳангом дар хусуси бидеҳиҳои сангини Юнон бо Иттиҳодияи Урупо, Бонки марказии Урупо ва Сандуқи Байналмилалии Пул бо шароите ҷадид вориди музокира шавад.", سیریزا می‌خواهد در صورت پیروزی در انتخابات زودهنگام ، در خصوص بدهی‌های سنگین یونان با اتحادیه اروپا ، بانک مرکزی اروپا و صندوق بین‌المللی پول با شرایطی جدید وارد مذاکره شود  .
772,"Рӯзи шанбе маҷаллаи Ишпигел, чопи Олмон навишт, ки дар сурати пирӯзии Сиризо дар интихоботи Юнон, давлати Олмон тавони муқовимат дар баробари ҳазинаи ""хуруҷи"" Юнон аз ҳавзаи пилии юруро хоҳад дошт."," روز شنبه مجله اشپیگل ، چاپ آلمان نوشت که در صورت پیروزی سیریزا در انتخابات یونان ، دولت آلمان توان مقاومت در برابر هزینه "" خروج "" یونان از حوزه پولی یورو را خواهد داشت  ."
